1069	クオ	19
746	クク	7
223	クコ	6
1059	クサ	10
916	クシ	74
908	クス	150
490	クセ	20
611	クソ	10
515	クタ	24
956	クダ	6
75	クチ	9
1047	クテ	13
631	クト	74
998	クド	10
1157	クニ	6
655	クネ	8
965	クノ	6
694	クハ	6
1198	クバ	9
218	クパ	6
851	クフ	15
939	クブ	23
434	クホ	7
967	クマ	11
478	クミ	5
770	クメ	7
8	クラ	101
145	クリ	103
124	クル	86
1106	クレ	34
409	クロ	101
1204	クン	7
570	クー	16
954	グ	686
1132	グア	16
785	グイ	7
897	グウ	10
539	グサ	5
221	グシ	12
712	グス	33
750	グッ	5
1196	グド	5
138	グナ	12
992	グニ	28
388	グネ	5
936	グノ	12
1032	グバ	9
73	グパ	6
488	グフ	6
892	グブ	10
508	グボ	12
635	グマ	5
198	グメ	6
1191	グラ	100
408	グリ	22
1000	グル	27
293	グレ	40
1179	グロ	20
846	ケ	153
282	ケア	5
179	ケッ	31
932	ケル	8
1260	ケロ	6
189	ケン	14
737	ケー	51
775	ゲ	105
922	ゲイ	23
1098	ゲッ	7
905	ゲル	12
109	ゲン	13
369	ゲー	18
1151	コ	354
305	コア	7
528	コイ	9
90	コキ	8
1109	コス	14
1240	コッ	7
1127	コブ	5
252	コマ	9
650	コミ	12
577	コメ	6
628	コラ	8
1246	コル	9
428	コレ	6
285	コロ	5
460	コン	103
1026	コー	79
1153	ゴ	110
450	ゴッ	5
797	ゴマ	5
327	ゴル	5
792	ゴン	30
675	ゴー	34
983	サ	421
1254	サイ	95
448	サウ	11
727	サク	9
1263	サッ	5
742	サマ	6
879	サモ	23
1102	サラ	8
441	サリ	5
241	サル	15
1094	サン	83
28	サー	94
616	ザ	129
276	ザイ	9
825	ザン	13
316	ザー	65
1192	シ	963
975	シア	13
724	シェ	33
839	シオ	8
423	シク	7
133	シス	30
1084	シッ	23
286	シフ	5
1212	シブ	6
1080	シャ	148
404	シュ	256
454	ショ	254
911	シリ	9
324	シル	7
1155	シン	55
1079	シー	95
103	ジ	560
805	ジェ	64
496	ジエ	5
548	ジオ	9
665	ジカ	19
516	ジシ	6
896	ジス	9
85	ジタ	7
306	ジッ	37
364	ジブ	7
753	ジメ	5
809	ジャ	95
184	ジュ	29
465	ジョ	46
69	ジン	42
820	ジー	35
91	スア	19
1119	スイ	27
821	スウ	14
291	スエ	8
29	スオ	7
685	スカ	50
925	スキ	25
977	スク	74
66	スグ	6
680	スケ	18
1205	スコ	28
33	スサ	7
410	スシ	13
186	スス	32
233	スセ	5
384	スタ	182
242	スダ	6
196	スチ	23
1120	ステ	113
748	スト	438
902	スド	6
446	スナ	14
1270	スニ	5
554	スネ	5
1043	スバ	6
1251	スパ	68
161	スピ	76
688	スフ	33
56	スブ	15
102	スプ	37
1093	スペ	50
873	スボ	5
1181	スポ	29
720	スマ	37
687	スミ	6
994	スメ	9
640	スモ	9
963	スラ	75
1239	スリ	23
844	スル	12
368	スレ	15
612	スロ	19
142	スワ	10
644	スー	37
520	ズ	245
1136	ズス	7
1095	ズド	5
1276	ズマ	28
808	ズミ	7
627	ズム	20
1228	ズル	5
166	ズレ	5
176	ズン	24
469	ズー	11
455	セ	213
94	セイ	23
1092	セカ	8
21	セク	16
76	セス	7
584	セッ	17
39	セラ	10
181	セル	27
853	セレ	9
921	セン	42
362	セー	14
1217	ゼ	54
966	ゼル	5
80	ゼロ	9
738	ゼン	10
1159	ゼー	7
852	ソ	145
716	ソウ	14
776	ソニ	12
1226	ソフ	8
533	ソリ	13
1248	ソン	11
736	ソー	54
927	ゾ	31
239	ゾン	12
588	ゾー	6
1037	タ	769
1010	タイ	71
1008	タキ	6
880	タク	8
999	タシ	6
1170	タス	20
913	タッ	135
799	タナ	8
1019	タネ	7
696	タフ	7
722	タブ	7
51	タマ	5
1158	タミ	6
54	タラ	8
1048	タリ	32
1147	タル	32
509	タレ	5
6	タワ	6
535	タン	55
579	ター	275
1089	ダ	413
562	ダイ	75
960	ダウ	18
77	ダガ	8
321	ダス	12
790	ダッ	10
234	ダブ	30
1035	ダム	6
45	ダル	15
505	ダン	49
1110	ダー	142
1278	チ	447
121	チェ	36
204	チキ	6
582	チッ	11
523	チフ	5
1271	チャ	88
1068	チュ	31
940	チョ	33
97	チン	22
906	チー	11
487	ッカ	16
929	ッキ	23
303	ック	551
251	ッグ	41
134	ッケ	5
344	ッコ	5
160	ッサ	10
207	ッシ	202
475	ッジ	39
262	ッス	14
664	ッタ	25
756	ッチ	52
399	ッツ	24
295	ッテ	5
247	ット	323
462	ッド	130
888	ッハ	6
46	ッパ	27
1057	ッピ	14
1051	ッフ	8
1011	ップ	194
14	ッペ	8
389	ツ	147
1022	ツァ	6
2	ツア	5
130	ツイ	19
867	ツェ	5
1017	ツー	9
211	テ	510
609	ティ	216
585	テイ	18
188	テオ	16
127	テク	27
931	テス	9
493	テッ	32
1004	テト	7
751	テム	16
392	テラ	13
220	テリ	16
608	テル	21
147	テレ	15
660	テロ	5
624	テン	46
146	テー	41
172	デ	430
269	ディ	171
407	デオ	8
482	デコ	6
678	デザ	6
1042	デス	44
190	デッ	32
323	デビ	19
602	デモ	11
315	デュ	16
575	デリ	10
439	デル	15
806	デレ	5
630	デン	29
1097	デー	11
794	トア	26
697	トイ	10
714	トゥ	30
1007	トウ	9
919	トエ	9
88	トオ	14
255	トカ	12
391	トガ	12
185	トキ	6
422	トク	11
642	トコ	15
1024	トサ	6
403	トシ	13
1253	トス	45
329	トセ	6
328	トソ	5
1255	トタ	8
143	トダ	10
686	トッ	24
128	トデ	6
594	トド	9
531	トナ	5
151	トニ	25
57	トハ	8
42	トバ	14
593	トパ	19
903	トビ	7
673	トピ	5
272	トフ	37
739	トブ	26
115	トプ	8
1040	トベ	5
865	トボ	14
1197	トマ	14
1163	トミ	6
542	トム	11
1256	トメ	11
1076	トラ	150
472	トリ	91
560	トル	75
1013	トレ	48
394	トロ	37
236	トワ	5
828	トン	45
662	トー	80
1148	ド	999
656	ドア	35
512	ドイ	9
872	ドゥ	11
1244	ドウ	27
193	ドエ	9
637	ドオ	11
988	ドカ	10
1277	ドキ	8
232	ドク	11
342	ドサ	9
1233	ドシ	18
265	ドス	41
309	ドソ	5
854	ドタ	6
1220	ドダ	6
674	ドッ	14
1243	ドハ	6
497	ドバ	21
648	ドパ	5
849	ドフ	17
44	ドブ	21
538	ドプ	8
367	ドボ	7
467	ドマ	9
985	ドミ	12
413	ドメ	8
757	ドラ	108
519	ドリ	44
245	ドル	29
969	ドレ	33
387	ドロ	32
359	ドン	10
950	ドー	23
169	ナ	352
135	ナイ	50
1234	ナク	6
299	ナジ	12
1268	ナス	22
947	ナズ	5
263	ナッ	29
557	ナテ	7
970	ナマ	17
373	ナム	8
784	ナリ	14
494	ナル	42
1266	ナロ	5
1103	ナン	14
1049	ナー	41
987	ニ	367
376	ニア	23
633	ニウ	5
297	ニオ	27
268	ニカ	5
405	ニク	6
70	ニコ	6
591	ニス	10
48	ニタ	5
803	ニッ	46
626	ニテ	15
1074	ニト	7
340	ニマ	7
682	ニュ	20
1125	ニル	7
669	ニレ	6
266	ニン	66
641	ニー	45
1070	ヌ	20
479	ネ	204
24	ネイ	9
330	ネシ	7
162	ネス	15
953	ネッ	29
13	ネラ	7
1152	ネル	11
228	ネレ	6
84	ネー	61
224	ノ	155
569	ノァ	14
800	ノン	24
874	ノー	21
1213	ハ	258
318	ハイ	48
777	ハウ	18
41	ハス	5
754	ハッ	10
613	ハリ	19
717	ハル	7
1258	ハロ	6
476	ハン	62
292	ハー	43
197	バ	485
858	バイ	64
1034	バウ	8
1154	バス	30
530	バズ	5
868	バタ	5
862	バッ	54
58	バト	12
148	バブ	6
89	バラ	18
601	バリ	27
1025	バル	22
951	バレ	10
1189	バン	28
1161	バー	157
781	パ	489
119	パイ	51
590	パク	23
1039	パグ	6
937	パス	22
418	パッ	10
1114	パナ	5
100	パニ	10
603	パラ	18
229	パリ	6
555	パル	14
1	パワ	29
0	パン	118
430	パー	134
82	ヒ	103
1252	ヒス	6
1274	ヒッ	20
1182	ヒュ	8
1041	ヒー	34
840	ビ	274
946	ビア	9
436	ビジ	8
322	ビス	10
1177	ビタ	6
452	ビッ	28
1141	ビテ	6
129	ビニ	8
899	ビネ	7
845	ビュ	12
78	ビリ	9
864	ビル	30
761	ビン	17
734	ビー	92
804	ピ	201
1183	ピア	27
1245	ピス	8
532	ピッ	17
510	ピニ	7
926	ピュ	9
1027	ピラ	5
831	ピリ	17
1149	ピン	42
246	ピー	47
1219	フ	903
55	ファ	194
249	フィ	103
354	フェ	113
1099	フエ	6
274	フォ	120
1142	フタ	8
159	フッ	8
559	フト	19
7	フュ	7
357	フラ	87
397	フリ	32
978	フル	33
893	フレ	77
980	フロ	27
881	フー	18
277	ブ	717
31	ブア	8
1207	ブウ	5
131	ブザ	5
480	ブス	14
338	ブソ	6
572	ブパ	5
1101	ブラ	129
153	ブリ	48
203	ブル	88
165	ブレ	139
525	ブロ	46
192	ブン	16
1113	ブー	29
1164	プ	605
256	プア	6
1190	プキ	5
889	プシ	13
112	プス	24
605	プチ	7
1175	プテ	12
1077	プト	5
1261	プフ	5
1038	プラ	68
113	プリ	48
763	プル	33
596	プレ	64
1221	プロ	41
747	プー	13
435	ヘ	78
3	ヘイ	10
850	ヘッ	19
576	ヘビ	5
546	ヘブ	5
1272	ヘル	15
941	ヘン	5
1194	ベ	128
877	ベイ	9
1150	ベッ	6
206	ベト	5
788	ベリ	10
81	ベル	32
811	ベン	11
670	ベー	15
829	ペ	147
470	ペイ	12
745	ペシ	22
529	ペス	11
343	ペッ	6
996	ペラ	8
869	ペル	19
1090	ペン	15
372	ペー	18
271	ホ	125
461	ホイ	8
1187	ホッ	11
395	ホモ	6
1264	ホル	7
861	ホワ	6
679	ホン	5
651	ホー	65
1224	ボ	266
823	ボイ	15
20	ボウ	9
501	ボッ	6
918	ボデ	9
1200	ボト	7
1018	ボム	24
1259	ボラ	5
1104	ボリ	9
358	ボル	41
1012	ボン	33
1082	ボー	84
684	ポ	163
351	ポイ	36
1237	ポジ	5
618	ポス	6
1250	ポッ	11
1061	ポテ	5
1005	ポル	5
827	ポロ	5
1168	ポン	34
136	ポー	30
1055	マ	562
671	マイ	59
955	マグ	13
150	マゴ	5
254	マシ	14
83	マジ	47
713	マス	35
17	マズ	6
715	マチ	5
767	マッ	50
177	マテ	8
834	マド	5
95	マニ	12
948	マネ	8
676	マラ	5
1053	マリ	12
681	マル	19
700	マン	60
1006	マー	89
355	ミ	268
1172	ミカ	7
59	ミキ	5
157	ミサ	18
1071	ミス	28
920	ミッ	31
1215	ミテ	9
952	ミナ	18
1265	ミニ	9
72	ミネ	9
1227	ミミ	7
498	ミュ	17
270	ミラ	21
489	ミリ	17
182	ミル	7
740	ミン	17
758	ミー	7
50	ム	530
769	ムア	7
563	ムク	5
574	ムサ	5
772	ムス	10
1050	ムゾ	8
1126	ムチ	9
884	ムト	5
273	ムバ	7
917	ムフ	7
900	ムブ	10
63	ムホ	6
703	ムボ	6
760	ムリ	5
991	ムレ	6
438	ムロ	5
632	ムー	21
335	メ	278
141	メア	8
1166	メイ	11
402	メガ	19
380	メタ	12
167	メッ	14
451	メテ	18
848	メデ	7
517	メモ	5
68	メラ	16
261	メリ	12
658	メル	11
1232	メロ	12
447	メン	58
86	メー	32
363	モ	164
915	モア	5
524	モッ	6
813	モニ	12
491	モノ	7
964	モラ	6
215	モル	5
378	モン	47
398	モー	36
1112	ャ	402
337	ャイ	33
336	ャク	6
301	ャグ	5
1199	ャス	8
885	ャッ	35
830	ャツ	5
107	ャド	29
801	ャノ	7
882	ャプ	5
22	ャベ	8
347	ャマ	5
313	ャラ	10
352	ャリ	9
298	ャル	38
791	ャワ	9
15	ャン	55
692	ャー	108
1116	ヤ	89
606	ヤル	6
876	ヤー	44
1121	ュ	515
375	ュア	39
183	ュウ	5
174	ュエ	7
610	ュス	6
425	ュト	10
974	ュニ	7
890	ュネ	5
706	ュプ	5
622	ュミ	5
1134	ュメ	6
37	ュラ	21
429	ュリ	5
1162	ュレ	10
168	ュン	9
38	ュー	191
1188	ユ	49
514	ユニ	27
661	ユー	11
353	ョ	338
18	ョイ	6
924	ョウ	9
171	ョッ	91
816	ョナ	7
365	ョン	195
1131	ョー	16
583	ヨ	31
886	ヨッ	7
71	ヨー	6
5	ラ	1384
400	ラィ	8
208	ライ	306
1269	ラウ	24
592	ラオ	6
457	ラカ	5
1020	ラガ	8
79	ラク	36
863	ラグ	17
1062	ラゴ	26
841	ラシ	10
1123	ラジ	10
264	ラス	138
67	ラズ	17
1031	ラダ	11
910	ラッ	201
871	ラデ	10
600	ラト	6
1144	ラド	10
1206	ラビ	11
101	ラピ	13
1124	ラフ	15
962	ラブ	30
74	ラプ	11
123	ラボ	6
704	ラマ	14
1073	ラミ	5
795	ラム	28
1180	ラリ	22
755	ラル	34
636	ラワ	5
1063	ラン	174
796	ラー	101
1046	リ	1032
901	リア	84
802	リィ	12
1236	リウ	9
1052	リエ	12
253	リオ	34
1087	リカ	20
416	リガ	6
933	リク	11
1054	リケ	20
11	リコ	7
300	リザ	10
859	リジ	5
652	リス	40
1058	リズ	21
280	リタ	8
144	リッ	101
502	リテ	22
545	リハ	5
607	リバ	25
725	リビ	9
733	リフ	26
417	リブ	5
743	リプ	20
723	リベ	9
773	リボ	6
571	リミ	13
431	リム	14
787	リモ	5
87	リヤ	5
1229	リュ	61
1115	リリ	5
565	リル	16
36	リン	109
1105	リー	228
334	ルア	40
568	ルイ	19
449	ルウ	14
1096	ルエ	13
1171	ルオ	6
943	ルカ	18
944	ルガ	15
231	ルキ	17
668	ルギ	9
132	ルク	40
721	ルグ	14
513	ルケ	5
267	ルコ	10
972	ルゴ	6
672	ルサ	12
34	ルシ	32
483	ルジ	13
104	ルス	85
275	ルズ	8
459	ルセ	7
759	ルソ	8
466	ルタ	30
547	ルダ	24
426	ルチ	19
393	ルツ	9
108	ルテ	40
149	ルデ	21
552	ルト	80
1033	ルド	99
1210	ルナ	5
518	ルニ	10
106	ルネ	32
125	ルノ	15
973	ルハ	13
719	ルバ	33
938	ルパ	13
319	ルヒ	8
1009	ルビ	12
116	ルフ	59
617	ルブ	29
235	ルプ	9
826	ルヘ	9
52	ルベ	9
599	ルホ	5
810	ルボ	10
730	ルマ	22
427	ルミ	14
1203	ルム	19
741	ルメ	10
433	ルモ	10
621	ルラ	17
1156	ルリ	6
32	ルレ	13
1218	ルロ	5
598	ルワ	6
118	ルン	9
96	ルー	77
209	レ	861
227	レア	29
604	レイ	257
793	レオ	7
561	レキ	13
1075	レギ	7
586	レク	31
726	レコ	6
366	レシ	8
26	レジ	12
195	レス	72
771	レゼ	6
1088	レッ	75
379	レト	7
506	レネ	7
213	レビ	5
1167	レフ	7
857	レベ	5
49	レポ	5
875	レム	6
92	レル	7
444	レン	50
1066	レー	164
728	ロ	645
729	ロア	8
1078	ロイ	17
1257	ロウ	40
474	ログ	10
1072	ロケ	23
945	ロジ	9
540	ロス	62
995	ロチ	9
838	ロッ	64
744	ロテ	7
287	ロデ	13
832	ロナ	5
110	ロパ	5
764	ロフ	9
155	ロブ	7
304	ロマ	7
361	ロメ	7
326	ロモ	6
424	ロラ	6
1222	ロリ	7
260	ロン	58
1169	ロー	190
296	ワ	167
1202	ワイ	28
819	ワッ	8
895	ワル	7
695	ワン	22
339	ワー	92
1146	ンア	28
1214	ンイ	11
887	ンウ	11
765	ンエ	10
98	ンオ	6
1015	ンカ	24
60	ンガ	39
979	ンキ	23
883	ンギ	8
1173	ンク	70
907	ング	389
350	ンケ	6
1178	ンゲ	9
314	ンコ	21
440	ンゴ	11
414	ンサ	28
1065	ンシ	58
43	ンジ	70
1208	ンス	187
798	ンズ	25
348	ンセ	30
175	ンソ	8
718	ンタ	70
12	ンダ	95
707	ンチ	135
645	ンツ	17
35	ンテ	47
307	ンデ	56
701	ント	178
589	ンド	184
878	ンナ	16
1067	ンニ	12
117	ンハ	8
216	ンバ	48
289	ンパ	61
420	ンヒ	7
302	ンビ	28
909	ンピ	17
870	ンフ	70
553	ンブ	36
1129	ンプ	71
1143	ンヘ	9
511	ンベ	8
663	ンペ	20
677	ンボ	38
120	ンポ	10
1201	ンマ	38
989	ンメ	7
774	ンモ	7
789	ンラ	24
370	ンリ	19
1016	ンル	9
690	ンレ	15
1091	ンロ	7
866	ーァ	9
904	ーア	37
93	ーイ	22
957	ーウ	12
341	ーエ	17
156	ーオ	8
205	ーカ	36
154	ーガ	18
114	ーキ	39
214	ーク	149
657	ーグ	14
1209	ーケ	13
345	ーゲ	18
894	ーコ	16
1249	ーサ	28
443	ーザ	28
778	ーシ	120
485	ージ	138
659	ース	237
654	ーズ	48
930	ーセ	8
283	ーゼ	8
385	ーソ	9
458	ータ	73
566	ーダ	47
623	ーチ	37
250	ーツ	25
634	ーテ	42
237	ーデ	26
1030	ート	256
503	ード	269
331	ーナ	37
1028	ーニ	27
564	ーネ	13
615	ーノ	8
731	ーハ	23
495	ーバ	40
219	ーパ	64
1225	ーヒ	7
64	ービ	27
258	ーピ	7
507	ーフ	60
835	ーブ	86
453	ープ	62
240	ーベ	21
580	ーホ	7
522	ーボ	35
981	ーポ	6
1138	ーマ	59
689	ーミ	14
847	ーム	211
556	ーメ	19
1193	ーモ	10
381	ーヤ	7
699	ーラ	60
191	ーリ	52
619	ール	327
817	ーレ	38
158	ーロ	19
437	ーワ	7
386	ーン	162
